key,full name
杨宝罗,杨宝罗(Yang Baoluo)
赵家树,赵家树(Zhao Jiashu)
范基伯,范基伯(Fan Jibo)
席德昌,席德昌(Xi Dechang)
崔国印,崔国印(Cui Guoyin)
刘沛然,刘沛然(Liu Peiran)
筱月来,筱月来(Xiao Yuelai)
谢檠前,谢檠前(Xie Qingqian)
郭冰如,郭冰如(Guo Bingru)
沙黑,沙黑(Sha Hei)
肖子英,肖子英(Xiao Ziying)
白水,白水(Bai Shui)
天津市评剧院,天津市评剧院(Tianjin Ping Theater)
卢明文,卢明文(Lu Mingwen)
吴永刚,吴永刚(Wu Yonggang)
包福明,包福明(Bao Fuming)
刘春福,刘春福(Liu Chunfu)
王人美,王人美(Wang Renmei)
徐冠春,徐冠春(Xu Guanchun)
朱虹,朱虹(Zhu Hong)
汤敏,汤敏(Tang Min)
穆家森,穆家森(Mu Jiasen)
纪幼坡,纪幼坡(Ji Youpo)
张何军,张何军(Zhang Hejun)
王童春,王童春(Wang Tongchun)
朱耀明,朱耀明(Zhu Yaoming)
何美萍,何美萍(He Meiping)
李英,李英(Li Ying)
郭向辉,郭向辉(Guo Xianghui)
周传铮,周传铮(Zhou Chuanzheng)
刘献文,刘献文(Liu Xianwen)
李凤云,李凤云(Li Fengyun)
蒋文歧,蒋文歧(Jiang Wenqi)
曲中,曲中(Qu Zhong)
刘钊,刘钊(Liu Zhao)
王成栋,王成栋(Wang Chengdong)
顾玉增,顾玉增(Gu Yuzeng)
田钧,田钧(Tian Jun)
李敏玲,李敏玲(Li Minling)
筱春芳,筱春芳(Xiao Chunfang)
拉季耶娃,拉季耶娃(Inna Kondrateva (Russian))
孙景瑞,孙景瑞(Sun Jingrui)
王士英,王士英(Wang Shiying)
尹少波,尹少波(Yin Shaobo)
杨爱芬,杨爱芬(Yang Aifen)
任申,任申(Ren Shen)
连裕斌,连裕斌(Lian Yubin)
冯惠林,冯惠林(Feng Huilin)
席宝昆,席宝昆(Xi Baokun)
杨福鹏,杨福鹏(Yang Fupeng)
中央民族歌舞团乐队,中央民族歌舞团乐队(China National Song and Dance Troupe)
彭洪钧,彭洪钧(Peng Hongjun)
白沉,白沉(Bai Chen)
肖玉,肖玉(Xiao Yu)
金美珍,金美珍(Jin Meizhen)
黄凤龙,黄凤龙(Huang Fenglong)
叶高,叶高(Ye Gao)
宋德裕,宋德裕(Song Deyu)
杨翼青,杨翼青(Yang Yiqing)
李敏珠,李敏珠(Li Minzhu)
杨秉坤,杨秉坤(Yang Bingkun)
赵一兵,赵一兵(Zhao Yibing)
胡小凤,胡小凤(Hu Xiaofeng)
杨玉天,杨玉天(Yang Yutian)
刘白羽,刘白羽(Liu Baiyu)
范新新,范新新(Fan Xinxin)
周文弱,周文弱(Zhou Wenruo)
程奉先,程奉先(Cheng Fengxian)
姜秀玉,姜秀玉(Jiang Xiuyu)
郑德倩,郑德倩(Zheng Deqian)
卢波,卢波(Lu Bo)
肖玲,肖玲(Xiao Ling)
郑传鉴,郑传鉴(Zheng Chuanjian)
曲云,曲云(Qu Yun)
玛拉沁夫,玛拉沁夫(Malchinhuu (Mongolian))
王桂枝,王桂枝(Wang Guizhi)
孙和庭,孙和庭(Sun Heting)
庞漱庠,庞漱庠(Pang Shuxiang)
王桂林,王桂林(Wang Guilin)
韩冈智,韩冈智(Han Gangzhi)
杨予和,杨予和(Yang Yuhe)
主连海,主连海(Zhu Lianhai)
熊剑啸,熊剑啸(Xiong Jianxiao)
车小同,车小同(Che Xiaotong)
欧阳莎菲,欧阳莎菲(Ouyang Shafei)
田景玉,田景玉(Tian Jingyu)
刘锐,刘锐(Liu Rui)
张绮云,张绮云(Zhang Qiyun)
陈月楼,陈月楼(Chen Yuelou)
张克镜,张克镜(Zhang Kejing)
陈其芬,陈其芬(Chen Qifen)
史宽,史宽(Shi Kuan)
肖珩,肖珩(Xiao Heng)
周起,周起(Zhou Qi)
河北省青年跃进剧团,河北省青年跃进剧团(Hebei Youth Leap Forward Troupe)
向音,向音(Xiang Yin)
宝音和什格,宝音和什格(Boyin Heshige (Mongolian))
叶子,叶子(Ye Zi)
姚承云,姚承云(Yao Chengyun)
凌鹤,凌鹤(Ling He)
庄珏珍,庄珏珍(Zhuang Juezhen)
陈华,陈华(Chen Hua)
萧长华,萧长华(Xiao Zhanghua)
夏奎斌,夏奎斌(Xia Kuibin)
朱小苗,朱小苗(Zhu Xiaomiao)
邹群,邹群(Zou Qun)
胡善恕,胡善恕(Hu Shanshu)
大众滑稽剧团,大众滑稽剧团(popular burlesque troupe)
陈西禾,陈西禾(Chen Xihe)
石羽,石羽(Shi Yu)
李小嘉,李小嘉(Li Xiaojia)
王丹凤,王丹凤(Wang Danfeng)
丛雅凤,丛雅凤(Cong Yafeng)
张玲涕,张玲涕(Zhang Lingti)
周民震,周民震(Zhou Minzhen)
丁吟,丁吟(Ding Yin)
胡重华,胡重华(Hu Zhonghua)
古里米尔,古里米尔(Gurimir (Uyghur))
颜一烟,颜一烟(Yan Yiyan)
金川,金川(Jin Chuan)
左杰,左杰(Zuo Jie)
于秀春,于秀春(Yu Xiuchun)
阎骥,阎骥(Yan Ji)
孔兴友,孔兴友(Kong Xingyou)
胡去非,胡去非(Hu Qufei)
张恩荣,张恩荣(Zhang Enrong)
单宝峰,单宝峰(Dan Baofeng)
严俊,严俊(Yan Jun)
佟翔天,佟翔天(Tong Xiangtian)
徐少文,徐少文(Xu Shaowen)
张刚维,张刚维(Zhang Gangwei)
赖何天,赖何天(Lai Hetian)
申凤梅,申凤梅(Shen Fengmei)
过冬暖,过冬暖(Guo Dongnuan)
黎锦光,黎锦光(Li Jinguang)
倪月心,倪月心(Ni Yuexin)
卫江,卫江(Wei Jiang)
曲伟,曲伟(Qu Wei)
火线文工团,火线文工团(FireWire Art Troupe)
伊琳,伊琳(Yi Lin)
柯灵,柯灵(Ke Ling)
热孜万,热孜万(Re Ziwan)
马卫,马卫(Ma Wei)
郭秉,郭秉(Guo Bing)
尹助力,尹助力(Yin Zhuli)
齐兴家,齐兴家(Qi Xingjia)
李萍,李萍(Li Ping)
李萌,李萌(Li Meng)
黄素影,黄素影(Huang Suying)
张国权,张国权(Zhang Guoquan)
王辛未,王辛未(Wang Xinwei)
张柏川,张柏川(Zhang Bochuan)
中央歌舞剧院歌剧团,中央歌舞剧院歌剧团(Central Song and Dance Theater Opera Troupe)
金伯豪,金伯豪(Jin Bohao)
孙凤琴,孙凤琴(Sun Fengqin)
荣振东,荣振东(Rong Zhendong)
朱正本,朱正本(Zhu Zhengben)
顾正勇,顾正勇(Gu Zhengyong)
张钟熙,张钟熙(Zhang Zhongxi)
黄若海,黄若海(Huang Ruohai)
吴文敏,吴文敏(Wu Wenmin)
郑文风,郑文风(Zheng Wenfeng)
王伯玲,王伯玲(Wang Boling)
徐琪,徐琪(Xu Qi)
那苏,那苏(Nei Su)
王为光,王为光(Wang Weiguang)
傅庚辰,傅庚辰(Fu Gengchen)
福建省闽南戏实验剧团乐队,福建省闽南戏实验剧团乐队(Fujian Province Minnan Opera Experimental Troupe Orchestra)
吴国栋,吴国栋(Wu Guodong)
赵斌,赵斌(Zhao Bin)
向增,向增(Xiang Zeng)
孟遏云,孟遏云(Meng Eyun)
武汉汉剧团,武汉汉剧团(Wuhan Han Opera Troupe)
陆贞冀,陆贞冀(Lu Zhenji)
石玉芳,石玉芳(Shi Yufang)
张骏祥,张骏祥(Zhang Junxiang)
胡正,胡正(Hu Zheng)
冯毅夫,冯毅夫(Feng Yifu)
苗振宇,苗振宇(Miao Zhenyu)
李晓青,李晓青(Li Xiaoqing)
许进学,许进学(Xu Jinxue)
热娜,热娜(Re Na)
赵晓岚,赵晓岚(Zhao Xiaolan)
邱以仁,邱以仁(Qiu Yiren)
安然,安然(An Ran)
奇梦石,奇梦石(Qi Mengshi)
兰樱,兰樱(Lan Ying)
中国人民解放军战斗文工团乐队,中国人民解放军战斗文工团乐队(Chinese People's Liberation Army Combat Art Troupe Band)
临猗县郿鄠剧团音乐研究组,临猗县郿鄠剧团音乐研究组(Linyi County Meihe Opera Troupe Music Research Group)
符佩德,符佩德(Fu Peide)
井立民,井立民(Jing Limin)
卢淦,卢淦(Lu Gan)
裴然,裴然(Pei Ran)
王褆,王褆(Wang Shi)
王汉淆,王汉淆(Wang Hanxiao)
贾林菁,贾林菁(Jia Linjing)
张传宏,张传宏(Zhang Chuanhong)
于莹,于莹(Yu Ying)
卢岭词,卢岭词(Lu Lingci)
沈扬,沈扬(Shen Yang)
中央歌剧院民族乐队,中央歌剧院民族乐队(National Orchestra of the Central Opera House)
张巨光,张巨光(Zhang Juguang)
王褪,王褪(Wang Tun)
张燕林,张燕林(Zhang Yanlin)
天津市河北梆子剧院小百花剧团,天津市河北梆子剧院小百花剧团(Tianjin Hebei Bangzi Theater Xiaobaihua Troupe)
雷良萍,雷良萍(Lei Liangping)
仉长波,仉长波(Zhang Zhangbo)
蒋天流,蒋天流(Jiang Tianliu)
孙睁,孙睁(Sun Zheng)
关其格,关其格(Guan Qige)
李蒙,李蒙(Li Meng)
孟庆和,孟庆和(Meng Qinghe)
诸富祥,诸富祥(Zhu Fuxiang)
常鸿,常鸿(Chang Hong)
施咏康,施咏康(Shi Yongkang)
马可,马可(Ma Ke)
长春市东北地方戏队,长春市东北地方戏队(Changchun Northeast Local Theater Troupe)
边巴顿珠,边巴顿珠(Bianba Dunzhu (Tibetan))
田陇,田陇(Tian Long)
江枫,江枫(Jiang Feng)
《抗旱曲》摄制组,《抗旱曲》摄制组(Film crew of “Drought Fighting Song“)
江牛鳞,江牛鳞(Jiang Niulin)
赵明,赵明(Zhao Ming)
周予,周予(Zhou Yu)
王富民,王富民(Wang Fumin)
邹达隆,邹达隆(Zou Dalong)
岑冰,岑冰(Cen Bing)
刘大为,刘大为(Liu Dawei)
沈邦基,沈邦基(Shen Bangji)
吴印咸,吴印咸(Wu Yinxian)
房竹君,房竹君(Fang Zhujun)
张良,张良(Zhang Liang)
热比亚,热比亚(Re Biya)
赵义虎,赵义虎(Zhao Yihu)
姜起凤,姜起凤(Jiang Qifeng)
杨永纯,杨永纯(Yang Yongchun)
丁子明,丁子明(Ding Ziming)
顾月娥,顾月娥(Gu Yuee)
张海涛,张海涛(Zhang Haitao)
罗学濂,罗学濂(Luo Xuelian)
曹进云,曹进云(Cao Jinyun)
徐天红,徐天红(Xu Tianhong)
薛根宝,薛根宝(Xue Genbao)
严凤英,严凤英(Yan Fengying)
解放军战友文工团,解放军战友文工团(People's Liberation Army Comrades in Arms Art Troupe)
刘苏英,刘苏英(Liu Suying)
刘文亮,刘文亮(Liu Wenliang)
谢英庭,谢英庭(Xie Yingting)
刘玉山,刘玉山(Liu Yushan)
静环,静环(Jing Huan)
托乎地·毛拉塔吉,托乎地·毛拉塔吉(Tohudi Mullataji (Uyghur))
崔志英,崔志英(Cui Zhiying)
碧金玉,碧金玉(Bi Jinyu)
应国珍,应国珍(Ying Guozhen)
翁同薏,翁同薏(Weng Tongyi)
梁心,梁心(Liang Xin)
葛光锐,葛光锐(Ge Guangrui)
徐嘉彤,徐嘉彤(Xu Jiatong)
文卜东,文卜东(Wen Budong)
慕思荣,慕思荣(Mu Sirong)
刘文余,刘文余(Liu Wenyu)
树海,树海(Shu Hai)
周恒良,周恒良(Zhou Hengliang)
胡若思,胡若思(Hu Ruosi)
刘效国,刘效国(Liu Xiaoguo)
吕复,吕复(Lv Fu)
姚永悦,姚永悦(Yao Yongyue)
岳路,岳路(Yue Lu)
赵连喜,赵连喜(Zhao Lianxi)
孔照田,孔照田(Kong Zhaotian)
乌布力海尔,乌布力海尔(Ublihail (Uyghur))
徐文耀,徐文耀(Xu Wenyao)
华文莲,华文莲(Hua Wenlian)
苏炎娣,苏炎娣(Su Yandi)
范明山,范明山(Fan Mingshan)
袁如芬,袁如芬(Yuan Rufen)
葛绥之,葛绥之(Ge Suizhi)
周康瑜,周康瑜(Zhou Kangyu)
买买提·依不拉音江,买买提·依不拉音江(Mehmet Ibrayimjan (Uyghur))
刘广楷,刘广楷(Liu Guangkai)
颜桐芬,颜桐芬(Yan Tongfen)
张德顺,张德顺(Zhang Deshun)
李淑清,李淑清(Li Shuqing)
刘淑云,刘淑云(Liu Shuyun)
宋雷娟,宋雷娟(Song Leijuan)
姜明,姜明(Jiang Ming)
丁少人,丁少人(Ding Shaoren)
周伟,周伟(Zhou Wei)
吐尔逊,吐尔逊(Tu Erxun)
刘传蘅,刘传蘅(Liu Chuanheng)
梁怨,梁怨(Liang Yuan)
杜鸣心,杜鸣心(Du Mingxin)
康英麒,康英麒(Kang Yingqi)
O·卡拉耶夫,O·卡拉耶夫(Gara Garayev (Russian))
朱泗祥,朱泗祥(Zhu Sixiang)
岳中华,岳中华(Yue Zhonghua)
陶轶,陶轶(Tao Yi)
缪懃,缪懃(Mou Qin)
黎振德,黎振德(Li Zhende)
沈德蓉,沈德蓉(Shen Derong)
陈增智,陈增智(Chen Zengzhi)
张英,张英(Zhang Ying)
束荑,束荑(Shu Ti)
张爱宝,张爱宝(Zhang Aibao)
陶侃,陶侃(Tao Kan)
刘霁,刘霁(Liu Ji)
中央广播民族管弦乐团,中央广播民族管弦乐团(China Central Broadcasting National Orchestra)
冯德跃,冯德跃(Feng Deyue)
吴克坚,吴克坚(Wu Kejian)
束荣,束荣(Shu Rong)
贾智杰,贾智杰(Jia Zhijie)
孙诚清,孙诚清(Sun Chengqing)
卢漆,卢漆(Lu Qi)
张茜,张茜(Zhang Qian)
耿耿,耿耿(Geng Geng)
何可人,何可人(He Keren)
王丁坤,王丁坤(Wang Dingkun)
王公浦,王公浦(Wang Gongpu)
霍新涛,霍新涛(Huo Xintao)
李虬玉,李虬玉(Li Qiuyu)
郭筠,郭筠(Guo Yun)
群乐林,群乐林(Qun Lelin)
孙文铮,孙文铮(Sun Wenzheng)
于蓝,于蓝(Yu Lan)
王晓棠,王晓棠(Wang Xiaotang)
谭再生,谭再生(Tan Zaisheng)
中国杂技团,中国杂技团(Chinese Acrobatic Troupe)
主启民,主启民(Zhu Qimin)
马铮,马铮(Ma Zheng)
金德,金德(Jin De)
谭云,谭云(Tan Yun)
袁聪,袁聪(Yuan Cong)
张茵,张茵(Zhang Yin)
田芝侠,田芝侠(Tian Zhixia)
周信芳,周信芳(Zhou Xinfang)
陈献玉,陈献玉(Chen Xianyu)
常彦,常彦(Chang Yan)
陈玉梅,陈玉梅(Chen Yumei)
中国人民解放军国防话剧团,中国人民解放军国防话剧团(National Defense Drama Troupe of the Chinese People's Liberation Army)
胡强生,胡强生(Hu Qiangsheng)
刘青,刘青(Liu Qing)
唐关宁,唐关宁(Tang Guanning)
陆丽珠,陆丽珠(Lu Lizhu)
张长城,张长城(Zhang Zhangcheng)
金小芳,金小芳(Jin Xiaofang)
李生伟,李生伟(Li Shengwei)
商贵吾,商贵吾(Shang Guiwu)
郭金顺,郭金顺(Guo Jinshun)
绿杨,绿杨(Lv Yang)
汪杰,汪杰(Wang Jie)
刘静,刘静(Liu Jing)
刘非,刘非(Liu Fei)
茅胜奎,茅胜奎(Mao Shengkui)
张荣,张荣(Zhang Rong)
高笑鸥,高笑鸥(Gao Xiaoou)
陈淑妆,陈淑妆(Chen Shuzhuang)
夏云瑚,夏云瑚(Xia Yunhu)
燕群,燕群(Yan Qun)
金兆元,金兆元(Jin Zhaoyuan)
祖述志,祖述志(Zu Shuzhi)
刘子云,刘子云(Liu Ziyun)
乔谷,乔谷(Qiao Gu)
杨苏,杨苏(Yang Su)
丁家岐,丁家岐(Ding Jiaqi)
刘幼民,刘幼民(Liu Youmin)
苗灵,苗灵(Miao Ling)
张桂凤,张桂凤(Zhang Guifeng)
徐本伟,徐本伟(Xu Benwei)
何厚安,何厚安(He Houan)
冯光辉,冯光辉(Feng Guanghui)
李心斌,李心斌(Li Xinbin)
陆耀海,陆耀海(Lu Yaohai)
李明扬,李明扬(Li Mingyang)
西戎,西戎(Xi Rong)
吴天明,吴天明(Wu Tianming)
李克明,李克明(Li Keming)
索鲁夫,索鲁夫(Suo Lufu)
陈广生,陈广生(Chen Guangsheng)
王尚政,王尚政(Wang Shangzheng)
贾建和,贾建和(Jia Jianhe)
沈亚威,沈亚威(Shen Yawei)
崔戈英,崔戈英(Cui Geying)
郑大年,郑大年(Zheng Danian)
张莹,张莹(Zhang Ying)
张莺,张莺(Zhang Ying)
张德宝,张德宝(Zhang Debao)
孙静贞,孙静贞(Sun Jingzhen)
艾山买素提,艾山买素提(Hasan Masuthi (Uyghur))
武振山,武振山(Wu Zhenshan)
高衡,高衡(Gao Heng)
张振瀛,张振瀛(Zhang Zhenying)
程学钦,程学钦(Cheng Xueqin)
蒋述仁,蒋述仁(Jiang Shuren)
于彦夫,于彦夫(Yu Yanfu)
潘惟钧,潘惟钧(Pan Weijun)
何全志,何全志(He Quanzhi)
海军政治部文化部创作组集体创作,海军政治部文化部创作组集体创作(Collective creation of the Creative Group of the Cultural Department of the Political Department of the Navy)
郑九泉,郑九泉(Zheng Jiuquan)
林永傅,林永傅(Lin Yongfu)
赵松,赵松(Zhao Song)
王丹华,王丹华(Wang Danhua)
吴淑昆,吴淑昆(Wu Shukun)
黄剑锋,黄剑锋(Huang Jianfeng)
杨华蕴,杨华蕴(Yang Huayun)
宏特,宏特(Hong Te)
常态,常态(Chang Tai)
中国人民解放军前卫话剧团,中国人民解放军前卫话剧团(Chinese People's Liberation Army Qianwei Drama Troupe)
张禹田,张禹田(Zhang Yutian)
刘韧,刘韧(Liu Ren)
史平,史平(Shi Ping)
木哈塔尔,木哈塔尔(Mukhtar (Uyghur))
赵菊元,赵菊元(Zhao Juyuan)
田音,田音(Tian Yin)
周莹箴,周莹箴(Zhou Yingzhen)
方维丽,方维丽(Fang Weili)
劳鼎铭,劳鼎铭(Lao Dingming)
仇鸿机,仇鸿机(Chou Hongji)
苏曼薏,苏曼薏(Su Manyi)
李义芬,李义芬(Li Yifen)
四川省温江专区农村文化工作队乐队,四川省温江专区农村文化工作队乐队(Band of Rural Cultural Work Team of Wenjiang Special District of Sichuan Province)
张萍,张萍(Zhang Ping)
谢砚琴,谢砚琴(Xie Yanqin)
自永绥,自永绥(Zi Yongsui)
刘书彦,刘书彦(Liu Shuyan)
李虹,李虹(Li Hong)
屠咸若,屠咸若(Tu Xianruo)
陶醉娟,陶醉娟(Tao Zuijuan)
左樊,左樊(Zuo Fan)
仲永和,仲永和(Zhong Yonghe)
王素文,王素文(Wang Suwen)
集体创作-梅少山,集体创作-梅少山(Collective creation represented by Mei Shaoshan)
汪岁寒,汪岁寒(Wang Suihan)
金馥丽,金馥丽(Jin Fuli)
罗声繁,罗声繁(Luo Shengfan)
陆英华,陆英华(Lu Yinghua)
孔秀珍,孔秀珍(Kong Xiuzhen)
努尔买买提,努尔买买提(Nur Mehmet (Uyghur))
长春市评剧团集体创作-沈瑞苓,长春市评剧团集体创作-沈瑞苓(Changchun Ping Opera Troupe represented by Shen Ruicen)
车毅,车毅(Che Yi)
李俊华,李俊华(Li Junhua)
门玉凤,门玉凤(Men Yufeng)
姚品秀,姚品秀(Yao Pinxiu)
严励,严励(Yan Li)
吴因,吴因(Wu Yin)
王宝珍,王宝珍(Wang Baozhen)
赵栋,赵栋(Zhao Dong)
郑耐梅,郑耐梅(Zheng Naimei)
李司野,李司野(Li Siye)
杨士雅,杨士雅(Yang Shiya)
薛恩厚,薛恩厚(Xue Enhou)
刘亚青,刘亚青(Liu Yaqing)
山西临猗县郿鄠剧团乐队,山西临猗县郿鄠剧团乐队(Shanxi Linyi County Meihe Opera Troupe Band)
李罗克,李罗克(Li Luoke)
李小霞,李小霞(Li Xiaoxia)
王俊才,王俊才(Wang Juncai)
陈瑞俊,陈瑞俊(Chen Ruijun)
黎丹,黎丹(Li Dan)
路夷,路夷(Lu Yi)
吴雪,吴雪(Wu Xue)
章艳秋,章艳秋(Zhang Yanqiu)
顾也鲁,顾也鲁(Gu Yelu)
佟承杰,佟承杰(Tong Chengjie)
邹英,邹英(Zou Ying)
周剑痕,周剑痕(Zhou Jianhen)
金光出,金光出(Jin Guangchu)
卫北原,卫北原(Wei Beiyuan)
王利夫,王利夫(Wang Lifu)
李久芳,李久芳(Li Jiufang)
陆锦康,陆锦康(Lu Jinkang)
A·哥里查特,A·哥里查特(Arkadi Koltsaty (Russian))
王吾增,王吾增(Wang Wuzeng)
孙振山,孙振山(Sun Zhenshan)
张葵,张葵(Zhang Kui)
申怀琪,申怀琪(Shen Huaiqi)
叶小珠,叶小珠(Ye Xiaozhu)
薛容,薛容(Xue Rong)
舒绣文,舒绣文(Shu Xiuwen)
公浦,公浦(Gong Pu)
崔月明,崔月明(Cui Yueming)
崔萍,崔萍(Cui Ping)
刘颖,刘颖(Liu Ying)
储树林,储树林(Chu Shulin)
龚明义,龚明义(Gong Mingyi)
李露清,李露清(Li Luqing)
李小青,李小青(Li Xiaoqing)
张浩然,张浩然(Zhang Haoran)
章薇娜,章薇娜(Zhang Weina)
房志彬,房志彬(Fang Zhibin)
上影合唱团,上影合唱团(Shanghai Film Chorus)
马万楼,马万楼(Ma Wanlou)
黎京,黎京(Li Jing)
关世南,关世南(Guan Shinan)
田风,田风(Tian Feng)
杨世昌,杨世昌(Yang Shichang)
康兰,康兰(Kang Lan)
刘毓中,刘毓中(Liu Yuzhong)
夏幼虹,夏幼虹(Xia Youhong)
张春华,张春华(Zhang Chunhua)
张玉琴,张玉琴(Zhang Yuqin)
刘东木,刘东木(Liu Dongmu)
刘永臻,刘永臻(Liu Yongzhen)
阙敬修,阙敬修(Que Jingxiu)
杨云霞,杨云霞(Yang Yunxia)
唐绍峰,唐绍峰(Tang Shaofeng)
李铭玉,李铭玉(Li Mingyu)
湖北汉剧院一团音乐组,湖北汉剧院一团音乐组(Music Group of the First Troupe of Hubei Han Theater)
刘虹君,刘虹君(Liu Hongjun)
史文帜,史文帜(Shi Wenzhi)
王诚,王诚(Wang Cheng)
吴福祥,吴福祥(Wu Fuxiang)
牛淑琴,牛淑琴(Niu Shuqin)
吴坚,吴坚(Wu Jian)
石茵,石茵(Shi Yin)
中央乐团交响乐队,中央乐团交响乐队(Central Symphony Orchestra)
王春泉,王春泉(Wang Chunquan)
贾士兹,贾士兹(Jia Shizi)
吴玉琴,吴玉琴(Wu Yuqin)
张殿文,张殿文(Zhang Dianwen)
特木其勒,特木其勒(Temqila (Mongolian))
陈雷,陈雷(Chen Lei)
时金彪,时金彪(Shi Jinbiao)
陶洪英,陶洪英(Tao Hongying)
顾德荣,顾德荣(Gu Derong)
鲍训瑞,鲍训瑞(Bao Xunrui)
赵抒音,赵抒音(Zhao Shuyin)
安琪,安琪(An Qi)
刘仕儒,刘仕儒(Liu Shiru)
刘水航,刘水航(Liu Shuihang)
吴文明,吴文明(Wu Wenming)
杨森昌,杨森昌(Yang Senchang)
李承伟,李承伟(Li Chengwei)
李月芬,李月芬(Li Yuefen)
李纪昌,李纪昌(Li Jichang)
M·莫图索夫斯基,M·莫图索夫斯基(Mikhail Matusovsky (Russian))
张榕桦,张榕桦(Zhang Ronghua)
仲瑞图,仲瑞图(Zhong Ruitu)
姜锦明,姜锦明(Jiang Jinming)
周克,周克(Zhou Ke)
张洪祥,张洪祥(Zhang Hongxiang)
罗民池,罗民池(Luo Minchi)
吴婉芝,吴婉芝(Wu Wanzhi)
钱仲选,钱仲选(Qian Zhongxuan)
薛志昌,薛志昌(Xue Zhichang)
张玉珊,张玉珊(Zhang Yushan)
吴慧明,吴慧明(Wu Huiming)
章庄华,章庄华(Zhang Zhuanghua)
田夫,田夫(Tian Fu)
张文明,张文明(Zhang Wenming)
陈地,陈地(Chen Di)
施善苹,施善苹(Shi Shanping)
张桂兰,张桂兰(Zhang Guilan)
卢庭兰,卢庭兰(Lu Tinglan)
杨广泉,杨广泉(Yang Guangquan)
陈静,陈静(Chen Jing)
周文斌,周文斌(Zhou Wenbin)
孙穆,孙穆(Sun Mu)
张志奎,张志奎(Zhang Zhikui)
孟福印,孟福印(Meng Fuyin)
赵森,赵森(Zhao Sen)
饶淑栀,饶淑栀(Rao Shuzhi)
陶金,陶金(Tao Jin)
王玉全,王玉全(Wang Yuquan)
陶冶,陶冶(Tao Ye)
李保名,李保名(Li Baoming)
倪亦非,倪亦非(Ni Yifei)
焦菊隐,焦菊隐(Jiao Juyin)
肖矛,肖矛(Xiao Mao)
齐罔,齐罔(Qi Wang)
李佩成,李佩成(Li Peicheng)
胡辛安,胡辛安(Hu Xinan)
魏凤娟,魏凤娟(Wei Fengjuan)
李艳珍,李艳珍(Li Yanzhen)
陈靖,陈靖(Chen Jing)
高重实,高重实(Gao Zhongshi)
民族合唱队,民族合唱队(national chorus)
高重宝,高重宝(Gao Zhongbao)
邵甲龄,邵甲龄(Shao Jialing)
艾维光,艾维光(Ai Weiguang)
陈坪,陈坪(Chen Ping)
王豪,王豪(Wang Hao)
李焕之,李焕之(Li Huanzhi)
周军,周军(Zhou Jun)
陆晶荪,陆晶荪(Lu Jingsun)
林雪松,林雪松(Lin Xuesong)
邢书香,邢书香(Xing Shuxiang)
关鹤岩,关鹤岩(Guan Heyan)
王鸿斌,王鸿斌(Wang Hongbin)
周冲,周冲(Zhou Chong)
刘莲池,刘莲池(Liu Lianchi)
李一丁,李一丁(Li Yiding)
莫尔恨,莫尔恨(Morhen (Mongolian))
陆良志,陆良志(Lu Liangzhi)
郭高纪,郭高纪(Guo Gaoji)
王永瑞,王永瑞(Wang Yongrui)
丹兵,丹兵(Dan Bing)
安国敏,安国敏(An Guomin)
陈燕嬉,陈燕嬉(Chen Yanxi)
李连君,李连君(Li Lianjun)
俞平,俞平(Yu Ping)
孙昭艺,孙昭艺(Sun Zhaoyi)
吴南山,吴南山(Wu Nanshan)
周凋,周凋(Zhou Diao)
郝斯力汗,郝斯力汗(Hoslihan (Uyghur))
童祥苓,童祥苓(Tong Xiangling)
徐才根,徐才根(Xu Caigen)
方传宝,方传宝(Fang Chuanbao)
樊新民,樊新民(Fan Xinmin)
宋宝义,宋宝义(Song Baoyi)
石萍,石萍(Shi Ping)
黄关海,黄关海(Huang Guanhai)
孙锐锋,孙锐锋(Sun Ruifeng)
薛岩,薛岩(Xue Yan)
肖衍圣,肖衍圣(Xiao Yansheng)
姜鸿轩,姜鸿轩(Jiang Hongxuan)
陈波生,陈波生(Chen Bosheng)
韦顺宝,韦顺宝(Wei Shunbao)
阿巴斯,阿巴斯(A Basi)
崔文顺,崔文顺(Cui Wenshun)
钱妙花,钱妙花(Qian Miaohua)
李四立,李四立(Li Sili)
封智,封智(Feng Zhi)
吴伟忠,吴伟忠(Wu Weizhong)
韩敏,韩敏(Han Min)
郭保华,郭保华(Guo Baohua)
邓玉华,邓玉华(Deng Yuhua)
刘季云,刘季云(Liu Jiyun)
孙逸民,孙逸民(Sun Yimin)
《送粮》创作组,《送粮》创作组(Creation Team of “Send Food“)
朱鹿童,朱鹿童(Zhu Lutong)
董芳,董芳(Dong Fang)
钱瑞蓉,钱瑞蓉(Qian Ruirong)
杨若萍,杨若萍(Yang Ruoping)
林树华,林树华(Lin Shuhua)
孙竦,孙竦(Sun Song)
丁是娥,丁是娥(Ding Shie)
陈鹤皋,陈鹤皋(Chen Hegao)
李怀录,李怀录(Li Huailu)
周刍,周刍(Zhou Chu)
刘继臣,刘继臣(Liu Jichen)
陈方千,陈方千(Chen Fangqian)
缪瑞青,缪瑞青(Mou Ruiqing)
李行,李行(Li Xing)
尹志,尹志(Yin Zhi)
洪兆森,洪兆森(Hong Zhaosen)
许又新,许又新(Xu Youxin)
赵光沛,赵光沛(Zhao Guangpei)
王和元,王和元(Wang Heyuan)
顾鍪,顾鍪(Gu Mou)
杨蔚,杨蔚(Yang Yu)
樊玖,樊玖(Fan Jiu)
