nong jia le	Zhang Ke! Sun Qian? Zhang Fa, Wei Yuping, Wang Li, Zhong Xinghuo, Qiang Ming, A Niu, Fan Zhenggang, Hu Qiming, Li Lingjun, Jiang Yusheng, Sun Yongping, Jiang Youan, Qin Yi, Bai Mu, Mo Chou, Fu Huizhen, Zhu Xiuqin , Yang Mengchang, Xin Ke, Lu Fei, Xu Keji, Jin Naihua, Yan Fei! Gu Wenhou (photography), Ge Yan (composition).
da di chong guang	Xu Tao! Yuan Yunfan? Pan Wenzhan, Zhang Zheng, Tianran, Wen Ying, Fang Bo, Zhang Jie, Ding Weimin, Li Nong, Wang Jun, Song Jiang, Zhu Hua, Jin Yan, Xiang Kun, Wang Qi, Fang Xing, Dong Lin, Zhang Wang , Lin Yang, Da Xu, Zhi Shiming, Tian Shikai, Zhu Yaoming, Wang Shigeng, Fang Heming, Gao Yunzhen, Zhang Jingcheng! Feng Sizhi (photography), Qiu Ge (photography), Wang Changcheng (art), Zhu Jianer (composition), Lin Bingsheng (recording) ), Wang Xingzhou (recording), Lin Yang (assistant director), Zhang Hanchen (set design), Yue Lu (producer), Hu Hedao (camera assistant), Tang Shibao (camera assistant), He Gengnian (lighting), Liu Guangkai (recording Assistant), Li Weixiu (Recording Assistant), Huang Bingxi (Painting), Tang Mengpei (Art Decoration), Ma Yunbao (Producer), Xue Zhichang (Voice), Jin Xueqin (Editing), Wu Zhiying (Editing Assistant), Tat Wook (Styling) . playing), Cao Peng (conducting).
ren min de ju zhang	Chen Liting! Xia Yan? Wei Heling, Zhang Qian, Wang Bei, Fu Botang, Zhang Yi, Gao Zheng, Wu Yin, Gao Yiyun, Zhong Shuhuang, Gao Wenbin, Li Su, Wang Jun, Su Man, Jiang Tianliu, Bao Shi, Jiang Zhengqin, Dream Stone, Cheng Mo, Wang Lan, Xie Yibing! Hu Zhenhua (Cinematography), Ding Chen (Set Design), Chen Gexin (Music), Li Liehong (Recording), Huang Zumo (Assistant Director), Wang Lingu (Production Director), Ren Zongde (Producer), Zhou Daming (Director of Photography), Shen Xilin (Assistant Photographer), Pan Wuding (Recording Director), Wu Hua (Recording Assistant), Zhu Fuxiang (Set Installation), Niu Baorong (Artist), Hu Dengren (Artist), Lu Qisheng (Lighting), Xu Ming (Editing), Zhu Jinshun (Editing), Zhang Yaoming (Story Manager), Mao Yinfen (Scene Record), Yao Yongfu (Makeup), Yao Zhirong (Props), Tian Shikai (Props Assistant), Sun Jusheng (Props) Custody), Jiang Zhengqin (clothing), Jin Ke (clothing assistant), Yao Xiaoxin (clothing storage), Shanghai Film Processing and Printing Department (printing).
wu xun zhuan (shang ji)	Sun Yu! Sun Yu? Zhao Dan, Huang Zongying, Sun Dongguang, Zheng Dawei, Zhou Boxun, Jiang Tianliu, Zhang Yi, Zhang Gan, Wu Yin, Bai He, Fu Botang, Wang Hanlun, Lan Qun, Zhou Min, Qi Mengshi, Hong Jingling, He Jianfei, Gao Wen Bin, Liao Yuguang, Cheng Mo, Yu Manhua, Jiang Zhengqin, Er Feng, Guan Peng, Xia Dong, Huang Jinyun, Wang Bei, Qiu Huan, Huang Chen, Gao Zheng, Jiang Xiu, Guo Yiyao, Fan Fei, Zhong Shuhuang, Miao Zhusan, Wang Guilin, Huang Naishuang, Tian Ye, Zhu Yunshan, Jin Qi, Ma Lan, Liu Xudong, Zhang Lide, Wang Kai, Ma Xi, Su Man! Han Zhongliang (photography), Ding Chen (set decoration), Huang Yijun (music), Yuan Qingyu (recording), Gao Heng (Assistant Director), Meng Junmou (Producer), Xia Yunhu (Producer), Ren Zongde (Producer), Guo Yiyao (Camera Assistant), Guo Deming (Lighting Management), Chen Anqing (Lighting Management), Wu Hua (Recording Assistant), Liu Yongchang (recording assistant), Niu Baorong (art), Wei Tiezheng (art), Zhu Fuxiang (installation), Wan Chaochen (costume design), Xia Dong (play management), Tian Ye (scene), Chen Jufu (scene management), Yao Zhirong (props), Jiang Zhengqin (costume), Wang Tiebin (makeup), Yao Yongfu (makeup), Fu Zhengyi (editing), Yan Zhaode (printing), Hang Ziyu (printing).
wu xun zhuan (xia ji)	Sun Yu! Sun Yu? Zhao Dan, Huang Zongying, Sun Dongguang, Zheng Dawei, Zhou Boxun, Jiang Tianliu, Zhang Yi, Zhang Gan, Wu Yin, Bai He, Fu Botang, Wang Hanlun, Lan Qun, Zhou Min, Qi Mengshi, Hong Jingling, He Jianfei, Gao Wen Bin, Liao Yuguang, Cheng Mo, Yu Manhua, Jiang Zhengqin, Er Feng, Guan Peng, Xia Dong, Huang Jinyun, Wang Bei, Qiu Huan, Huang Chen, Gao Zheng, Jiang Xiu, Guo Yiyao, Fan Fei, Zhong Shuhuang, Miao Zhusan, Wang Guilin, Huang Naishuang, Tian Ye, Zhu Yunshan, Jin Qi, Ma Lan, Liu Xudong, Zhang Lide, Wang Kai, Ma Xi, Su Man! Han Zhongliang (photography), Ding Chen (set decoration), Huang Yijun (music), Yuan Qingyu (recording), Gao Heng (Assistant Director), Meng Junmou (Producer), Xia Yunhu (Producer), Ren Zongde (Producer), Guo Yiyao (Camera Assistant), Guo Deming (Lighting Management), Chen Anqing (Lighting Management), Wu Hua (Recording Assistant), Liu Yongchang (recording assistant), Niu Baorong (art), Wei Tiezheng (art), Zhu Fuxiang (installation), Wan Chaochen (costume design), Xia Dong (play management), Tian Ye (scene), Chen Jufu (scene management), Yao Zhirong (props), Jiang Zhengqin (costume), Wang Tiebin (makeup), Yao Yongfu (makeup), Fu Zhengyi (editing), Yan Zhaode (printing), Hang Ziyu (printing).
tai ping chun	Sang Hu! Sang Hu? Shi Hui, Shen Yang, Cheng Zhi, Wang Min, Zhou Min, Shangguan Yunzhu, Cui Chaoming, Lin Zhen, Yu Zhongying, Tian Zhendong! Huang Shaofen (Photography).
si xiang wen ti	Zuolin, Ding Li, Luo Yizhi, Ye Ming, Lu Ren, Lu Fu! Lan Guang, Liu Canglang, Sang Fu, Hua Shan? Ji Qiming, Hu Delong, Pan Rui, Cheng Cheng, Zhang Manping, Fang Xing, Chen Fan, Jiang Jun, Nong Zhongnan , Yuan Zhiyuan, Ding Wen! Xu Qi (photography), Wang Yuebai (set decoration), Shen Yimin (recording), Ma Linfa (camera assistant), Niu Hancheng (art), Mao Gen (recording assistant), Guo Liang (recording assistant), Fu Jiqiu (editing) , Yan Zhaode (print printing), Hang Ziyu (print printing), He Xuechu (drama management), Xu Jin (drama management), Wang Jie (scene), Zhu Jianying (scene), Ni Yifei (makeup), Ma Shuqiu (costume), Cai Zhen (costume), Xia Junyin (props), Zhang Weiqiu (props).
wo zhe yi bei zi	Shi Hui! Yang Liuqing? Shi Hui, Wei Heling, Shen Yang, Li Wei, Cheng Zhi, Cui Chaoming, Jiang Xiu, Lin Zhen, Liang Ming, Hong Xia, Xiao Han, Wang Min, Tian Taixuan, Feng Jixiong, Shi Ling, Zhu Yueying, Tian Zhendong, Yu Zhongying, Meng Zhaoren, Xia Zhi, Ma Zhongying, Sun Yi, Shi Zengxiang, Cao Wei, Jiang Shan, Gao Xiaoou! Ge Weiqing (photography), Lin Fa (photography), Wang Yuebai (set scene), Huang Yijun (music), Shen Yimin (recording) , Mao Gen (recording), Guo Liang (recording), Ye Ming (assistant director), Niu Hancheng (artist), Xu Jin (drama), Fu Jiqiu (editing), Wang Jie (scene), Cheng Zhi (makeup), Ni Yifei (makeup ), Qi Qiuming (costume), Ma Hongxiang (costume), Zhang Weiqiu (props), Yan Zhaode (film development), Hang Ziyu (print film).
fu shi (1950)	Zuo Lin! Ke Ling? Danny, Shi Hui, Cui Chaoming, Yu Zhongying, Cheng Zhi, Hong Xia, Ding Li, Gao Chongshi, Weng Tongyi, Tian Zhendong, Jiang Xiu, Liang Ming, Qi Qiuming, Liu Huoran, He Jianfei, Su Yun, Jiang Shan , Shi Ling! Xu Qi (photography), Wang Yuebai (set decoration), Huang Yijun (music), Shen Yimin (recording), Lu Ren (assistant director), Ye Miao (art consultant), Ma Linfa (camera assistant), Mao Gen (recording assistant) , Guo Liang (recording assistant), Fu Jiqiu (editing), Xu Jin (drama), Wang Jie (scene), Niu Hancheng (background), Qi Qiuming (costume), Ma Hongxiang (costume), Ni Yifei (makeup), Zhang Weiqiu (props) .
gui hua	Wang Jiayi! Wang Jiayi? Zhao Zimin, Huang Ling, An Qi, Gao Ping, Yang Wei, Zhao Guozhang, Zhang Yu, Ren Zihua, Sun Xiaofei, He Ruyu, Guo Ling! Fu Hong (Cinematography), Zhang Guochang (Composer), Zhu Wenshun (Story Director) , Liu Xueyao (art design), Sha Yuan (recording), Li Shulin (lighting), Dong Jingwei (scene), Liu Chaoyuan (setting), Yu Ying (editing), Tang Suowei (editing), Li Cunbang (printing), Qian Zhongxuan (print printing), Dongying Orchestra (performer), Yin Shengshan (conductor).
xin er nv ying xiong zhuan	Shi Dongshan, Lu Ban! Shi Dongshan? Jin Xin, Yan Zenghe, Zhao Ying, Liu Zong, Chen Fangqian, Tian Lie, Wang Weiguang, Li Tang, Xie Tian, ​​Li Lin, Yao Xiangli, Xu Lan, Guo Yuntai, Hou Jianfu, Yan Huang , Li Jingbo, Kang Yujie, Feng Shun, Li Jian, Zhang Qian, Zhao Ziyue, Liu Liu, Gao Ping, Zhang Fengxiang, Shi Wei, Li Yumin, Huang Suying, Yu Yang, Gong Zhi, Liang Xin, Guan Zongxiang, Fang Hua, Di Li, Yan Zheng, Sang Fu, Zhao Wenfa, Zhou Yu, Shi Kuan, Liu Jie, Mang Yiping, Li Tianyou, Huang Fei, Cong Shuowen, Wei Geng, Zheng Baomin, Zhao Guoxing, Chen Zhijian, Han Yan! Gao Hongtao (photography), Huang Zhun (composition) , Cai Jun (recording), Yu Yiru (set design), Li Zhongyun (artist), Guo Wei (assistant director), Feng Xizhang (camera assistant), Li Jingzhong (lighting), Li Jinchen (recording assistant), Li Lianglong (audio), Wang Guizhi (Set assistant), Jin Baosheng (drama), Gu Derong (editing), Huang Yufen (editing assistant), Ding Shilian (printing), Chen Futang (printing), Liu Yueping (scene), Zhang Jiasheng (scene), Wang Xizhong (makeup), Wei Bangjun (Costume), Pang Gui (Stunt), Xu Ming (Installation), Yu Yingquan (Props), Liu Hongwen (Painting), Beijing Film Orchestra (performer), Beijing Film Chorus (performer), Chen Weiwen (conductor).
shan bei mu ge	Ling Zifeng! Sun Qian? Liu Bin, Zhang Yun, Guo Yangting, Chen Bufa, Wang Di, Qiao Rufeng, Wei Ruixiang, Huang Yuhe, Ma Shengqi, Zhang Jiquan, Pei Ran, Wang Xuewen, Ren Zhenyuan, Yang Huizhen, Ma Guiying, Zhang Chenggong, Yang Yingshan, Li Yong, Li Ende, Gu Shenbin, Zhang Zhenping, Huang Xilin, Fan Ziying, Zhang Fuquan, Hao Zhenjie, Bai Bingan, Guo Shanren, Qu Wutian, Bai Long, Xue Zenglu, Cheng Yi, Zhang Caiping, Zhu Jianguang, Gao Zhongzhang! Wang Qimin (Photography), Hang Shiluan (Art), Wang Shaozeng (recording), Qin Wei (set design), Liu Chi (composition), Yang Zuixiang (consultant), Chen Huaiai (associate director), Jin Wei (camera assistant), Shao Zhen (lighting), Wang Zhongshan (recording assistant), left Shan (power generation), Zhang Zhenzong (set assistant), Zhang Yi (installation), Zhang Chenggong (play director), Ji Shaolan (play director), Wang Cheng (editing), Qin Zhilian (editing assistant), Dong Hongyi (print printing), Na Tieliang (Printing), Wang Ruijie (Stage Manager), Xiao Shuqin (Scene), Chen Ruofei (Scene), Li Yong (Scene), Li Ende (Makeup), Zhang Tong (Makeup Assistant), Pang Gui (Stunt), Liu Hongwen (Background), Zhang Xiande (furnace), Chen Jun (furniture), Zhang Caiping (costume), Huang Kan (costume), Wang Ruifu (stunt assistant), Huang Yuhe (props), Lei Zhen (props), Beijing Film Orchestra (performance), Chen Weiwen (conductor).
zou xiang xin zhong guo	Wu Tian! Wu Tian? Lan Ma, Zhang Qinzhen, Wang Run, Xie Tian, ​​Yu Yang, Zhao Sen, Hou Jianfu, Liu Liu, Feng Shun, Li Lin, Sang Fu, Chen Fangqian, Zhang Yan, Zhou Ting, Fang Hui, Zhou Yu , Han Yan, Yan Zenghe, Chen Zhijian, Kang Yujie, An Ran, Li Tang, Gao Ping, Petrov, Xia Peijie, Shi Kuan! Liancheng (photography), Ma Ke (composition), Qu Xixian (composition), Liu Chi (composition), Zhang Wengang (Composer), Fang Ying (Associate Director), Zhang Fang (Consultant), Liu Rui (Set Design), Wang Yuquan (Artist), Chen Yanxi (Recording), Fang Weice (Photographer Assistant), Zhang Haishan (Lighting) , Jiang Yingjie (recording assistant), Gao Min (effects), Zhang Yizhou (set assistant), Zhang Wenhai (installation), Liu Hongwen (background), Yan Shanghua (editing), Xiang Hongde (editing assistant), Gao Yupu (printing), Fang Sheng Yuan (Stage Manager), Cong Shuowen (Stage Manager), Fan Fansai (Stage Manager), Kang Yingqi (Stage Manager), Yu Qing (Scene), Zhang Jing (Makeup), Yang Fuquan (Scene Manager), Ren Yanshu (Costume), Jiang Yisu (props), Beijing Film Orchestra (performer), Central Conservatory of Music Music Troupe (performer), Chen Weiwen (conductor).
nv si ji	Xiqun! Ge Qin? Shu Xiuwen, Ke Gang, Zhao Shuyin, Ling Zhihao, Qiang Ming, Su Hui, Sun Daolin, Yan Li, Ye Xiaozhu, Li Lingjun, Lu Fei, Zhu Xiule, Dong Kena, Wang Jingan, Lang Ning, Jin Naihua, Yan Fei, Liao Ruiqun! Luo Jizhi (photography), Zhang Hongkang (photography), Han Xin (art), Chen Bosheng (art), Ge Yan (composition), Miao Zhenyu (recording), Zhang Wang (assistant director), Li Qingrong (consultant), Xu Leting (camera assistant), Wu Falin (lighting), Zhao Bin (recording assistant), Tao Dake (recording assistant), Shen Chen (installation design), Shen Chen (set design), Tang Mengfei (art decoration), Liang Shiqian (painting scene), Shen Genrong (producer), Chen Xi (editing), Huang Yunli (editing assistant), Daxu (modelling), Xue Zhichang (voice), Lin Dongbai (lyricist), He Bin (lyricist), Zhu Jiang (drama director), Xu Ping (drama), Deng Yimin (scene), Wu Zutong (costume), Xi Suyao (props), Jin Xingan (scene), Shanghai Film Orchestra (performer), Cao Peng (conductor).
tuan jie qi lai dao ming tian	Zhao Ming! Huang Gang? Bai Yang, Zhou Lai, Zhou Wei, Fan Lai, Zhao Yuan, Liu Fengge, Zhou Manwei, Qi Heng, Liang Shan, Zhi Ge, Sun Kai, Tieniu, Zhang Yan, Li Ming, Li Lingyun, Liu Enyu, Chen Min , Yang Hua, Shi Ping, Cheng Shuyao! Li Shengwei (photography), Fang Shugao (photography), Han Xin (art), Chen Bosheng (art), Wang Yunjie (composition), Wu Jianghai (recording), Ge Xin (assistant director), Fan Fan Lai (Associate Director), Webb (Producer), Wu Fuxiang (Assistant Cinematographer), Weiye Cao (Assistant Camera), Kang Yongtao (Lighting), Zhou Yunlin (Recording Assistant), Hong Jiahui (Recording Assistant), Ge Shicheng (Installation Design), Chen Zengfu (furniture), Liang Shiqian (painting), Ge Yongliang (stunt), Shen Genrong (production), Xue Zhichang (voice), Chen Xiangxing (editing), Chen Shengji (editing assistant), Le Yuhou (modeling), Sun Ji (theater), Zhang Hanxi (scene), Ni Yefei (makeup), Chen Junde (costume), Li Yongzhou (props), Jin Xingan (scene), Shanghai Film Orchestra (performance).
sheng li chong feng	Tang Xiaodan! Zhang Junxiang? Feng Zhe, Shu Ning, Ling Yun, Zhang Yan, Fan Zhenggang, Qi Heng, Zhi Shiming, Xin Ke, Zhang Jie, Liu Suying, Wang Yan, Hu Qiming, Zhou Hengliang, Zhao Bin, Ding Ran, Yang Mengchang, Jiang Yusheng, Yin Zi, Ma Zhicheng, Li Ji, Geng Kang, Fu Chaowu, Zhong Xinghuo, Sun Yongping, Wang Yongxu! Fei Junitch (photography), Jin Tiemin (photography), Wang Changcheng (art), Yang Lingde (art), Liu Fuan (composition), Xue Yan ( Composer), Song Liangchen (Recording), Wang Yan (Associate Director), Jiang Junchao (Producer), Ju Wei (Photography Assistant), Xu Xibao (Lighting), Wang Luye (Recording Assistant), Zhou Hengliang (Recording Assistant), Tang Zhaohuang ( Recording assistant), Lu Jingguang (installation design), Tsui Hak-ji (furniture), Luo Yuqiu (painting), Ge Yongliang (stunt effects), Yan Gu (stunt effects), Wu Wenkui (production), Chen Xiangxing (editing), Chen Shengji (editing Assistant), Zhang Yan (Stage Manager), Sun Huayi (Stage Manager), Zhou Yinghun (Scene Record), Jiang Youan (Makeup), Zhi Guang (Costume), Jiang Li (Props), Lu Yunsheng (Scene Manager), Xue Zhichang (Dubbing), Zhao Gejin (lyricist), Shanghai Film Orchestra (performer), Cao Peng (conductor).
shang rao ji zhong ying	Sha Meng, Zhang Ke! Feng Xuefeng? Tang Huada, Lu Min, Shen Yang, Bujiali, Fang Xing, Xia Junyin, Yue Xunli, Chen Ci, Haipeng, Xiang Kun, Zhang Beizong, Fang Bo, Jiang Jun, Lin Nong, Zhou Liangliang , Zhang Kui, Ji Qiming, Wang Qi, Zhuang Zhong, Tian Ye, Song Jiaqi, Nong Zhongnan, Pan Rui, Yuan Zhiyuan, Zhang Mancui, Shi Yuan, Pu Dejing, Chen Jiasong, Gong Boan, Cheng Cheng! Zhu Jinming (photography), Han Xin (artist) ), Chen Bosheng (art), He Luting (composition), Ding Bohe (recording), Lin Nong (assistant director), Fang Yu (assistant director), Yao Meisheng (camera assistant), Qiu Yiren (camera assistant), He Gengnian ( Lighting), Yin Shimin (recording assistant), Cai Mingshan (recording assistant), Han Shangyi (installation design), Zhu Dexiong (installation design), Chen Che (furniture), Huang Bingxi (painting), Ge Yongliang (special effects), Shen Genrong (producer), Wu Tingfang (editing), Huang Caizhang (editing assistant), Xue Zhichang (voiceover), Zhu Honggang (drama director), Zhao Xiaoting (drama director), Wu Lun (scene), Zhu Ruiyun (makeup), Cao Ming (costume), Weng Shitao (Props), Tang Yize (Stage Manager).
hai shang feng bao	Xu Xingzhi! Yu Shan, Huang Zongjiang, Zhou Xing? Chang Qian, Wang Li, Chen Hua, Zhao Kai, Li Yang, Shan Yongji, Niu Gengfu, Chen Baogui, Du Peng, Chen Zengzhi, Bai Huishan, Zhu Yifeng, Wang Min, Zuo Xiaolun, Zhu Peicai, Lu Yinghua, Bo Li, Tu Qufei, Wang Lanyuan, Shi Donghai, Yin Guohao, Le Yuhou, Li Kelin, Mo Mojun, Su Ping, Wang Huimin, Wang Peifeng, Zhang Enshun, Gong Ang, Li Renzhong, Li Jiaguang, Ma Xueshi, Sun Fanren, Miao Fafa, Tong Jianguo, Wang Chunxiang, Ding Ni, Tong Mingyu, Wu Suhong, Gao Zhengping, Luo Yuqiu, Zhang Xiong, Xu Yuandi, Yan Cun, Zhang Zhongxuan! Miao Zhenhua (photography), Shen Weikang (photography), Wang Minsheng (photography) , Zhu Jianer (composition), Wang Changcheng (art), Yang Lingde (art), Lin Shengqing (recording), Ding Qiao (assistant director), Wu Chengyong (associate producer), Yin Guohao (camera assistant), Gao Yunchang (lighting), He Zengxiang (recording assistant), Jin Wenjiang (recording assistant), Ge Xingye (furnace), Luo Yuqiu (painting scene), Han Shangyi (installation design), Ma Yunbao (production), Shi Wei (stunt design), Tao Shigong (stunt effect), Ge Yong Liang (Stunts), Zhang Chun (Editing), Shen Chuanti (Editing Assistant), Le Yuhou (Styling), Xue Zhichang (Voice), Tu Qufei (Story), Wu Suhong (Scene), Zhang Yongshan (Costume), Shen Jiajun ( props), Jinxing Temple (field management), Shanghai Film Orchestra (performer), Shanghai Film Chorus (performer), Cao Peng (conductor).
cui gang hong qi	Zhang Junxiang! Du Tan? Yu Lan, Pei Chong, Bai Mu, Xiang Kun, Wang Yi, Xia Tian, ​​Wang Chengzhen, Wen Xiying, Qiu Huan, Qiu Shiping, Sun Yongping, Zhang Fa, Chen Tianguo, Mu Hong, Sun Yu, Tan Yun, Pan Wenzhan , Liu Jie, Wang Gongxu, Wang Yinglong, Wang Kai! Feng Sizhi (photography), Qiu Ge (photography), Wang Changcheng (artist), Yang Lingde (artist), Wang Yunjie (composition), Lin Bingsheng (recording), Wang Xingzhou (recording), Yue Lu (Producer), Ma Yu (Associate Director), Hu Hedao (Assistant Camera), Tang Shibao (Assistant Camera), Chen Rongqing (Lighting), Liu Guangjie (Recording Assistant), Li Weixiu (Recording Assistant), Zhang Hanchen (Installation Design), Shi Wenqi (furniture), Huang Bingxi (picture scene), Wang Wencai (producer), Jin Xueqin (editing), Wu Zhiying (editing assistant), Xue Zhichang (voiceover), Lu Lizhi (production team leader), Xu Shaowen (drama director), Chen Mo (scene), Wang Kai (makeup), Wang Hanyong (makeup), Lu Boqin (costume), Zhuang Kailu (props), Shao Rongtang (field management), Shanghai Film Orchestra (performer), Cao Peng (band conductor).
liang jia chun	Qu Baiyin, Xu Bingduo! Li Hongxin? Wang Longji, Qin Yi, Shi Hanwei, He Jianfei, Gao Bo, Wang Renmei, Dai Yun, Sang Kezheng, Qian Qianli, Jiang Rui, Huang Wansu, Zhou Min! Shi Fengqi (Photography).
hong lou er you	Yang Xiaozhong! Yang Xiaozhong? Yan Huizhu, Jin Chuan, Zhou Chu, Kang Tai, Xu Man, Fang Shan, Tao You, Zhang Huifeng, Li Xuan, Lin Yi, Xu Wei, Chen Lei, Feng Jixiong, Sun Jin, Lin Moyu, Li Baoluo, Lu Shan, Ma Ji, Xu Ken, Guan Hongda, Yang Fangqing, Gao Yang, Wang Min, Huang Bo, Wang Jun, Shen Yalun, He Xiaoling! Zhu Jing (Photographer), Liu Zhonghao (Producer), Ying Yunwei (Producer).
wo men fu fu zhi jian	Zheng Junli! Zheng Junli? Zhao Dan, Jiang Tianliu, Wu Yin, Liu Xiaohu, Wen Ming, Wang Guilin, Cheng Mo, Zhang Gan, Fu Botang! Hu Zhenhua (photography), Ding Chen (artist).
jie jie mei mei zhan qi lai	Chen Xihe! Chen Xihe? Li Meng, Li Wei, Li Lingyun, Luo Ling, Ding Li, Ding Wen, Tian Taixuan, Hong Xia, Xiao Han, Yu Zhongying, Li Chunxiao, Jiang Shan, Huang Wenru, Liang Ming, Shi Hui, Cui Chaoming, Su Yun, Cheng Zhi, Chen Fan, Tian Zhendong, Xu Wei, Zhang Shao, Cheng Chen, Shi Ling, Liu Huoran! Ge Weiqing (Photography), Huang Yijun (Music), Wang Yuebai (Set), Zhu Weigang (Recording), Ye Ming (Assistant Director), Zhang Xiling ( Cinematography Assistant), Guo Liang (Recording Assistant), Fu Jiqiu (Editing), Wu Boquan (Editing Assistant), Niu Hanchen (Background), Zhu Jianying (Scene Story), Qi Qiuming (Costume), Ma Hongxiang (Costume), Ni Yifei (Makeup), Zhang Weiqiu (props).
guan lian zhang	Shi Hui! Yang Liuqing? Shi Hui, Yu Ding, Zhang Hejun, Liu Huoran, Shi Ling, Wang Yuliang, Cui Chaoming, Tian Zhendong, Liang Ming, Yu Zhongying, Cheng Zhi, Jiang Shan, Gao Xiaoou, Qian Weimin, Wang Xuewu, Wang Jun, Mao Lu , Xiaohan! Ge Weiqing (photography), Wang Yuebai (artist).
cai feng shuang fei	Pan Zhinong! Zhu Duanjun, Pan Zhinong, Hu Daozuo? Wang Danfeng, Statement, Zhou Chu, Wei Heling, Luo Jingyi, Gu Yue, Cheng Youlin, Chen Lei, Chen Bo, Li Wei, Wang Luxi, Yu Chong, Lu Shan, Chen Yan, Jin Jin, Lao Ma, Zhang Ming, Lu Ming! Luo Congzhou (Photography), Huang Yijun (Music), Zhang Xibai (Setting), Yao Shouqing (Recording), Cha Xiangkang (Associate Photographer), Zhao Wendong (Photographer Assistant), Zheng Xieyuan (Recording Assistant), Song Baoqi (drama), Chen Ruihe (editing), Zhang Liqun (editing), Zhao Jiashu (editing), Yan Bili (scene), Chen Yan (makeup), Jin Heliang (costume), Xue Genbao (props).
